repo_id,repo_owner,repo_name,repo_scraped
53072581,seattletimes,new-lightrail-stations,Yes
321389175,bbc,bbc-iplayer-sounds-chatbot,Yes
274276155,buzzfeed,ddstatsd,Yes
74067111,BostonGlobe,death,Yes
6659566,washingtonpost-archive,puppet-git,Yes
80463321,buzzfeed-openlab,trolling-visualized,Yes
254463644,cbsinteractive,probnik,Yes
16812075,TheAssociatedPress,APISamples,Yes
332770684,guardian,support-reminders,Yes
141618312,bustle,lambci,Yes
30070655,bbc,pydvbcss,Yes
50689555,seattletimes,dating-app-videos,Yes
75961915,bloomberg,hackathon-aws-cluster,Yes
190448561,BostonGlobe,Git-Commands,Yes
21839911,guardian,ribot,Yes
142585301,guardian,cv-redactor-desktop,Yes
115753457,sfchronicle,chinese-regional,Yes
155225980,guardian,archivehunter,Yes
294804585,PostDispatchInteractive,authomatic,Yes
123615005,guardian,interactive-atom-paygap-calendar,Yes
16543378,guardian,wraith-donk,Yes
166005925,bbc,rcookbook,Yes
92405277,guardian,support-models,Yes
498883014,axioscode,infra-bitnami-charts,Yes
8222958,datadesk,panda,Yes
189402053,bbc,subtitles-generator,Yes
388804177,guardian,projen-scala-sbt,Yes
90892048,nprapps,russia-explainer-serverless-chrome,Yes
47125992,bbc,flashheart,Yes
42743750,sfchronicle,mapsense.js,Yes
148828011,bloomberg,sgtb,Yes
442559121,MinneapolisStarTribune,rundeck-orb,Yes
178221755,guardian,interactive-resignations-steppy,Yes
52015174,nprapps,cross-storage,Yes
32037367,denverpost,ncaa-bracket,Yes
73412738,guardian,ipv6-checker,Yes
301729960,washingtonpost,gh-transfer-archived-repos,Yes
163855486,buffalo-news,geo.bntech.io,Yes
349184944,guardian,pkgu,Yes
152484860,striblab,elx-dashboard2018,Yes
53078760,associatedpress,bls_api,Yes
107445751,BloombergGraphics,2017-trump-llc-documents,Yes
92341191,buzzfeed,foialawya,Yes
248302215,guardian,gatsby-source-spike,Yes
80627505,guardian,support-service-lambdas,Yes
65482143,bustle,ember-cli-amp,Yes
29879378,bbc,code_cache,Yes
987182,guardian,pyidml,Yes
89634824,MiamiHerald,guides,Yes
15149852,newsapps,sphinx_rtd_theme,Yes
400664080,cbsinteractive,terraform-provider-azurermfutures,Yes
186032247,striblab,20190530-1908,Yes
96570449,sfchronicle,style-files,Yes
42476034,seattletimes,morse-painting,Yes
7016829,guardian,feature-switching,Yes
2894932,theatlantic,redis-py,Yes
134323755,voxmedia,mysql_online_migrations,Yes
240513508,guardian,interactive-atom-liveblog-testing,Yes
14757515,br,junas,Yes
231271129,datadesk,wru,Yes
140848697,bbc,logtracer,Yes
65198265,guardian,recipeasy,Yes
101211576,seattletimes,cougars-predictions-2017,Yes
468075770,axiosvisuals,2022-congressional-map,Yes
2598118,guardian,simplecache,Yes
34663707,guardian,interactive-witness-template,Yes
6269690,newsapps,tribapps-gis,Yes
298197652,bbc,neutron,Yes
504144631,guardian,mobbing-on-ts-json-validators,Yes
14757492,br,home,Yes
228394301,guardian,zuora-6for6-modifier,Yes
203238100,njam-data,Illustrator-to-fully-interactive-graphic,Yes
316066373,njam-data,jay-showcase,Yes
60112431,bleacherreport,plug_logger_json,Yes
20487141,guardian,guss-colours,Yes
213661317,BuzzFeedNews,2019-10-social-sentinel,Yes
98658034,bloomberg-cookbooks,gemrc,Yes
11284248,nprapps,okkervil,Yes
55409594,gawkermedia,simple-grep,Yes
149665799,bloomberg,git-adventure-game-builder,Yes
212895487,seattletimes,burke-video,Yes
146349468,bloomberg,cnn-rnf,Yes
90422139,sfchronicle,wcm-landing-page,Yes
6049636,npr,node-siege,Yes
36431600,bbc,magic,Yes
476480828,associatedpress,ai2react-loader,Yes
432916160,guardian,aus-vaccination-sa3-mapping,Yes
76748482,TimeMagazine,ipums_county_identification,Yes
277928475,reuters-graphics,chart-module-stacked-area-chart,Yes
22310652,newsapps,tarbell-readme,Yes
22647990,BuzzFeedNews,2014-08-irs-scams,Yes
125038860,bbc,nghq,Yes
60787730,washingtonpost,docker-memcached,Yes
54665824,datahub,developmentsDatabase-frontend,Yes
55514064,guardian,online-abuse-analysis,Yes
132059479,datadesk,la-settlements-analysis,Yes
176709378,guardian,panopticon,Yes
170277889,guardian,parameter-store-migration,Yes
221791765,guardian,smartbackup,Yes
4328408,refinery29,bento,Yes
142341235,nydailynews,data,Yes
33662921,bbc,webdriverjs-retry,Yes
180055258,guardian,australian-federal-election-2019-party-policy-guide,Yes
42740668,VICEMedia,CastCompanionLibrary-android,Yes
203882995,cbsinteractive,nginx-vod-module,Yes
260248774,bbc,goworkshop,Yes
71984093,bbc,ng-file-model,Yes
139909037,Houston-Chronicle,2018-school-report-card,Yes
41296394,bbc,grandstand,Yes
33507304,buzzfeed,printscreen,Yes
72096330,guardian,interactive-zadie-enhancement,Yes
153121927,bbc,cloud-builders-community,Yes
70625518,denverpost,map-us-marijuana-laws,Yes
84765180,BostonGlobe,tomcat-servedby-valve,Yes
51455390,VICEMedia,derailed_benchmarks,Yes
32090250,bbc,bbcat-audioobjects,Yes
76578898,MiamiHerald,data-viz_miami-dade-housing-costs,Yes
51855317,nytimes,redux-taxi,Yes
162144281,guardian,interactive-dorlilng-cartogram,Yes
930298,guardian,sbt-teamcity-test-reporting-plugin,Yes
188475455,bloomberg,felix,Yes
202542363,bbc,mediaplayout-s3-plugin,Yes
104386097,baltimore-sun-data,amazon-bids,Yes
75395715,bbc,vatic,Yes
142342465,nydailynews,trumponomics,Yes
41029193,bbc,vc2-reference,Yes
26870123,bbc,grunt-ini-export,Yes
337140173,guardian,actions-merge-release-changes-to-protected-branch,Yes
7003414,buzzfeed,pyfacebook,Yes
65214429,nymag,medium-editor-phrase,Yes
516847471,guardian,elasticplayground,Yes
83081471,nprapps,anno-lambda-publish,Yes
105539800,voxmedia,beat,Yes
4813592,voxmedia,canonical_domain,Yes
112241021,guardian,snowflake,Yes
68713823,guardian,atom-maker,Yes
102154415,seattletimes,legislature-per-diem,Yes
54045268,br,sample-jenkins,Yes
50625600,BuzzFeedNews,2016-01-immigrant-detention-india,Yes
152452637,guardian,interactive-michael-tide,Yes
90748482,nydailynews,custom-404,Yes
15712859,npr,iOS-PubCharts,Yes
82716353,seattletimes,plum-record,Yes
21042825,guardian,bison-box,Yes
39578079,guardian,interactive-table-builder,Yes
343881061,nytimes,go-pagerduty,Yes
19706775,guardian,scribe-test-harness,Yes
366552599,guardian,oz-covid-budget-comparison,Yes
57874723,guardian,interactive-seat,Yes
173849505,guardian,nsw-state-election-2019,Yes
81384380,nydailynews,style,Yes
14531452,guardian,image-fader-slider,Yes
67168528,slategroup,html5-crossword-solver,Yes
125892144,guardian,anghammarad,Yes
80153008,seattletimes,chips-list-2017,Yes
11668987,nytimes,s3yum,Yes
12137906,bbc,rdfspace,Yes
138189206,refinery29,facebook-embed-examples,Yes
65737738,tbtimes,lede-core-bits,Yes
74382017,guardian,interactive-where-to-go,Yes
41334380,seattletimes,wildfire-growth,Yes
32753369,WSJ,the-meta-tag-checker,Yes
139426112,guardian,interactive-atom-NHS-70,Yes
370808242,reuters-graphics,newsroom-datawrapper-guide,Yes
90777350,slategroup,clay-behavior-editor,Yes
60691659,guardian,flexible-restorer,Yes
113206526,slategroup,health-check,Yes
52552483,fivethirtyeight,oscar-ads,Yes
16804646,bbc,alephant-cache,Yes
44130434,refinery29,react-native-side-menu,Yes
12221835,bustle,oedipus,Yes
151174114,voxmedia,dalli,Yes
249594948,datadesk,coronavirus-flight-tracking,Yes
267785666,guardian,lake-eyre-basin,Yes
44341852,npr,google-api-php-client,Yes
83389402,bustle,chai-graphql,Yes
9835004,bbc,vistatv_live_dashboard,Yes
9501218,nprapps,changinglives,Yes
26822972,guardian,interactive-page-enhancers,Yes
45471010,guardian,email-signup,Yes
426675740,bbc,web-pinger,Yes
100069123,BostonGlobe,liquor-licenses,Yes
50142758,buzzfeed,buzzfeed-devfest-conference-2016,Yes
49460904,nytimes,sqliface,Yes
179536857,striblab,20190912-actblue,Yes
387619399,cbsinteractive,create-tfc-workspace-action,Yes
155385116,guardian,language-system,Yes
111588263,nydailynews,pick-some-places,Yes
59127942,nprapps,leadpipes,Yes
172128155,baltimore-sun-data,2019-shootings-analysis,Yes
42342000,BostonGlobe,globe-graphic-template,Yes
114013086,guardian,Prebid.js,Yes
35053346,PostDispatchInteractive,app-template,Yes
97532121,refinery29,ansible-libvirt-exporter,Yes
156880057,baltimore-sun-data,maryland-2018-governor-precinct-map,Yes
29868160,nprapps,austin,Yes
1455507,newsapps,making-maps-demo,Yes
143803586,seattletimes,teacher-contracts,Yes
84433464,guardian,roku,Yes
71942395,BuzzFeedNews,presidential-campaign-contributions,Yes
153515293,njam-data,google-sheets-scraper,Yes
153515822,njam-data,feats_thru_sheets,Yes
100987447,nytimes,amara,Yes
251751300,striblab,mn_covid_data,Yes
82342292,guardian,march-madness-2017,Yes
49974086,seattletimes,priest-disclosure,Yes
20727556,guardian,pasteup-forms,Yes
80540101,nydailynews,poll-maker,Yes
175297443,DallasMorningNews,scraper_mlb-rookie-pitchers,Yes
490569294,guardian,oz-election-2022-feed-parser,Yes
248244790,guardian,11ty-spike,Yes
136065907,BuzzFeedNews,2018-07-ofsted-inspections,Yes
127884253,guardian,play-secret-rotation,Yes
144832622,guardian,repo-apocalypse-test,Yes
40014262,guardian,gubot,Yes
285043733,guardian,nest-secrets,Yes
37088757,sfchronicle,newsgate-parser,Yes
37937049,BostonGlobe,2015-6-23_vaccines,Yes
414341436,datadesk,extreme-heat-excess-deaths-analysis,Yes
254233710,tbtimes,chalice,Yes
68622458,PopSugar,amp-library,Yes
122222039,guardian,interactive-atom-OFM,Yes
96475363,USATODAY,grunt-gcloud,Yes
455778143,nytimes,grocery,Yes
294504802,seattletimes,seahawks-predictions-2020,Yes
123616244,mashable,kraken,Yes
5573681,buzzfeed,libgif-js,Yes
41123517,pioneerpress,pioneerpress.github.io,Yes
19376825,newyorker,most-popular,Yes
19796756,BostonGlobe,interactive-modules,Yes
19155940,voxmedia,chef-ganglia,Yes
28905342,nymag,dollar-slice,Yes
57160406,seattletimes,cascadia-data,Yes
72244774,baltimore-sun-data,dismissed,Yes
171331009,DallasMorningNews,viz-app,Yes
17910521,guardian,scribe-plugin-code-command,Yes
50586434,bbc,newsspec_13203,Yes
114282300,guardian,interactive-page-enhancer-greene,Yes
290006787,bloomberg,cncf-toc,Yes
264969201,bbc,serverless-qoute-generator,Yes
89393555,nydailynews,100-days-of-trump,Yes
53223804,br,node-iterate-object,Yes
161360703,baltimore-sun-data,ebdeployer,Yes
17117563,bbc,testmine,Yes
116740012,sfchronicle,pulitzer-entry,Yes
69049448,denverpost,maps,Yes
137753036,guardian,normalize-with-fields,Yes
76453142,guardian,frontend-future,Yes
453132468,MinneapolisStarTribune,redis-flush,Yes
168505793,bbc,nmos-api-security,Yes
68339833,seattletimes,copy-edit-test,Yes
17283197,guardian,content-api-sanity-tests,Yes
8712319,datadesk,lat-soundsystem,Yes
140864655,guardian,interactive-timeline-gallery,Yes
229363247,guardian,tileshaker-the-base-map-maker,Yes
114037529,sfchronicle,mayorlee-death,Yes
53057780,bbc,volos,Yes
241447676,slategroup,amphora-schedule,Yes
358008789,reuters-graphics,chart-module-polling-lines,Yes
14757724,br,puddle,Yes
51397108,datadesk,agate,Yes
108181797,axioscode,react-infinite,Yes
40453956,bbc,Fifa-Crisis-Visualisation,Yes
946736,bbc,BBC-Now-Next-Chrome,Yes
87204582,guardian,support-frontend,Yes
507126367,businessinsider,cypress-image-snapshot,Yes
98933738,bustle,bluestream,Yes
10504510,nprapps,totebot2,Yes
65211179,guardian,campaign-central,Yes
32176669,refinery29,py-querystring,Yes
120484092,BuzzFeedNews,figure-skating-scores,Yes
41364396,guardian,grid-batcher,Yes
32089466,BuzzFeedNews,2015-03-earthquake-maps,Yes
198204767,washingtonpost,story-huawei-north-korea,Yes
515701073,phillymedia,2022-dining-guide,Yes
143439633,guardian,duplo,Yes
75634254,guardian,review-maker,Yes
490744189,guardian,globe-phan,Yes
108197244,PopSugar,docker-spark,Yes
87473079,buzzfeed,Tornado-MySQL,Yes
100077342,bustle,aws-sudo,Yes
482687241,BuzzFeedNews,2022-04-registries,Yes
1096605,newsapps,agent-plugins,Yes
94997877,TimeMagazine,georgia-special-election,Yes
9915567,guardian,fastly-api-client,Yes
65542748,guardian,interactive-heptathlon-embed-results,Yes
116307369,seattletimes,one-center-city,Yes
349235552,sdut-datadesk,hit-rate-analysis-sheriff,Yes
142341466,nydailynews,elevator-mta,Yes
127952384,bleacherreport,apidoc,Yes
64777404,bustle,graphql-helper,Yes
38891547,guardian,interactive-tour-de-france-2015,Yes
27389961,voxmedia,brightbox-ruby-cookbook,Yes
506944075,guardian,202206-toyota-immersive,Yes
92229025,datadesk,congress-districts-lambda,Yes
41548046,guardian,node-riffraff-artefact,Yes
27783457,denverpost,sports2014,Yes
14752396,nprapps,stations,Yes
21182671,BostonGlobe,ap-election-loader,Yes
154036629,VICEMedia,intro-to-typescript,Yes
178018053,datadesk,census-map-consolidator,Yes
92491750,bbc,nmos-discovery-registration-ri,Yes
269127995,BuzzFeedNews,2020-06-leso-1033-transfers-since-ferguson,Yes
22567199,DallasMorningNews,heroku-buildpack-geodjango,Yes
23653216,guardian,prout,Yes
2210223,theatlantic,django-notification,Yes
21975501,bbc,ShouldIT,Yes
240533757,guardian,elasticsearch-local-restore,Yes
37883235,sfchronicle,ingleside,Yes
75728256,guardian,review-2016,Yes
183110682,cbsinteractive,environment-swishermint-production,Yes
33303054,bbc,guild,Yes
281414418,bbc,dst-ansible,Yes
88909761,The-Politico,python-congressapi,Yes
123869679,The-Politico,parcel-plugin-react-markdown,Yes
5937711,npr,node-imagemagick,Yes
117272170,guardian,ssm-scala,Yes
95915611,datadesk,slackdown,Yes
183077446,bloomberg,docket,Yes
113067919,guardian,the-mother-load-support,Yes
106828711,guardian,svillafe-aws-microservice-workshop,Yes
12462757,VICEMedia,HWIOAuthBundle,Yes
373946885,nprapps,sea-level-scroll,Yes
101300941,bbc,http-transport-rate-limiter,Yes
75891856,seattletimes,Jordan-Morris-Sounders,Yes
267907572,bbc,alephant-publisher-queue,Yes
128975451,phillymedia,booker,Yes
31209523,bbc,idstyleguide,Yes
26916416,guardian,flexible-content-tagtools,Yes
118502218,voxmedia,siema,Yes
14553532,guardian,component,Yes
140624409,bustle,apple-news,Yes
411820304,washingtonpost,wpds-plugins,Yes
88094880,BostonGlobe,boston-revealed,Yes
44112330,voxmedia,sass-theme-template-loader,Yes
101368095,guardian,how-much-do-they-earn-quiz,Yes
279672711,nbcnews,aws-media-insights-engine,Yes
362544153,bbc,meta-browser,Yes
193581697,datadesk,nasa-wildfires,Yes
15169884,guardian,guss,Yes
157745798,njam-data,live-updating-ft-map,Yes
33721011,bbc,newsspec_9242,Yes
189581146,guardian,dev-nginx,Yes
55155875,guardian,content-api-models,Yes
49605114,refinery29,highwind,Yes
4599913,br,hello-nodejs,Yes
98318337,DallasMorningNews,embed_cityplace-slider,Yes
208893115,DallasMorningNews,foiatracker,Yes
128222977,nydailynews,yankee-derby,Yes
62654440,slategroup,css,Yes
191959979,bloomberg,.github,Yes
210394232,bbc,mdt-pod-FlagPhoneNumber,Yes
249842476,nytimes,covid-19-data,Yes
31628082,BostonGlobe,potholes,Yes
32390520,guardian,interactive-immigrant-voices,Yes
62426202,seattletimes,local-olympians,Yes
113208736,guardian,interactive-centre-left-decline,Yes
82318016,baltimore-sun-data,schools-exposure-graphic,Yes
49951878,bbc,newsspec_12716,Yes
187862813,bbc,accessibility-checker,Yes
94932759,baltimore-sun-data,merriweather,Yes
34293383,seattletimes,vietnam-40,Yes
35615547,bbc,CastCompanionLibrary-android,Yes
121794766,Houston-Chronicle,2018-primaries-voters-guide,Yes
429903194,seattletimes,ph-housing-vouchers-2021,Yes
246797519,guardian,gatsby-recruitment-no-source,Yes
234352211,guardian,twitter-cache-clearing,Yes
414343405,PostDispatchInteractive,agate,Yes
364053773,voxmedia,DevOps-Technical-Exercise,Yes
21218444,voxmedia,open-source-contribution-guidelines,Yes
128769528,bbc,netmap,Yes
141730514,nydailynews,mlb-overturned-calls,Yes
262137773,BuzzFeedNews,2020-05-covid-city-zip-codes,Yes
83544178,bbc,apache2-license-checker,Yes
23428491,guardian,element-aws-config,Yes
76075328,nprapps,allsongsconsidered-poll,Yes
370914305,guardian,daylight-savings-hex-map-australia,Yes
358732520,seattletimes,home-buying-soldAbove-map,Yes
492976286,br,PubNub-swift,Yes
182120354,guardian,editions,Yes
49296744,newsapps,python-illinois-school-report-card,Yes
228917601,seattletimes,homicide-tracker,Yes
90780281,voxmedia,thumbor-plugins,Yes
276382565,bbc,linux,Yes
137101985,seattletimes,bike-counters,Yes
86509561,phillymedia,testilying,Yes
221248499,bbc,video-loop-finder,Yes
30313626,nprapps,pm-short,Yes
122472138,bbc,connected-data-mistletoe,Yes
48197148,bloomberg,collectd_plugins-cookbook,Yes
79798271,bbc,cordova-plugin-dialclient,Yes
222994539,guardian,interactive-mexico-cartels,Yes
70189256,DallasMorningNews,dn-custom-loader,Yes
58457530,bbc,Chart.Bands.js,Yes
1292826,theatlantic,django-dart,Yes
251163019,guardian,australian-states-corona-maps,Yes
46488245,bbc,vc2hqdecode,Yes
175462004,voxmedia,simplecov-rcov,Yes
141651804,nydailynews,central-park-five-documents,Yes
163887271,striblab,20190107-weather18,Yes
113628222,datadesk,pandas-squarify-example,Yes
80761771,phillymedia,plabor-longform,Yes
128485448,seattletimes,fyiguy-car-total-census,Yes
132262492,theatlantic,django-selenosis,Yes
9326203,newsapps,swimlanes,Yes
99604453,theatlantic,go-pensieve,Yes
402454694,washingtonpost,fecfile,Yes
510919308,bloomberg,bbit-learning-labs,Yes
242708934,bbc,k6,Yes
42531125,denverpost,emmy-ballot,Yes
36440385,ReutersTV,JLRoutes,Yes
320805960,guardian,elasticsearch-monitoring-demo,Yes
78451358,guardian,trump-tracker,Yes
36673349,ReutersTV,Aspects,Yes
289401271,sdut-datadesk,asylum,Yes
169127869,seattletimes,mmr-exempt,Yes
54211638,DallasMorningNews,chartwerk-editor,Yes
235924660,seattletimes,chips-list-2020,Yes
109895482,baltimore-sun-data,ten-bmore-artists,Yes
23107046,guardian,pushy,Yes
15935844,bbc,mobile-recruit-test-data,Yes
228714320,latimes,FuelSDK-Node-SOAP,Yes
88321265,sfchronicle,top100-2017,Yes
26379907,voxmedia,mapper,Yes
13928560,buzzfeed,objective-c-style-guide,Yes
183107961,guardian,fb-scraper-aus-election-campaign,Yes
94145966,DallasMorningNews,onpremise,Yes
413849783,VICEMedia,infosec_railsgoat,Yes
1859389,bbc,radiodns-ruby,Yes
179114367,guardian,transcribe-tool,Yes
37589768,bbc,gel-standards,Yes
27968864,datadesk,us-ca-sonoma-county-sc_base_adr_addresses-shp,Yes
93180840,The-Politico,interactive-news-developer-guide,Yes
311595616,guardian,opsm-life-in-focus,Yes
33677490,guardian,cardkit,Yes
53977296,seattletimes,pay-for-prescriptions,Yes
18839409,bbc,ssr,Yes
312585590,guardian,cdk-cli,Yes
148712476,seattletimes,smarter-balanced-2017,Yes
419370082,bbc,cda-software-engineering-exercise,Yes
170192566,striblab,201902-vaccination-rates,Yes
73359890,bbc,BBCIngest,Yes
193522625,BuzzFeedNews,us-land-cover,Yes
93574360,seattletimes,asylum-in-canada,Yes
160549627,baltimore-sun-data,school-star-ratings-2018,Yes
493607013,guardian,simple-interactive-videos,Yes
276156144,bbc,dc_tts,Yes
267138422,wpinvestigative,email2pdf,Yes
229055083,guardian,bridget,Yes
47200092,guardian,interactive-question-server,Yes
2381924,datadesk,geomodel-js,Yes
50045193,guardian,usage-inspector,Yes
40502139,BuzzFeedNews,2015-08-immigrant-detention,Yes
106269940,bbc,background-download-ios,Yes
25650143,denverpost,dptv,Yes
123327490,nymag,elasticsearch-streamer,Yes
51938905,theatlantic,django-scheduler,Yes
244951906,guardian,jest-to-be-hint,Yes
43325957,VICEMedia,player-sdk-native-ios,Yes
123424667,bbc,ansible,Yes
263606739,guardian,scrooge-extras,Yes
65045917,npr,npr-one-api-js-sdk,Yes
40620241,nymag,text-model,Yes
12221814,buzzfeed,python-operative,Yes
